Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2024-01-25,Multivitamin Complex,Supplements,Germany,152.82,10,53.05,Government Tender
2024-01-25,Salbutamol Inhaler,Respiratory,India,1195.94,55,492.92,Government Tender
2024-01-25,Salbutamol Inhaler,Respiratory,Japan,478.21,25,228.39,Retail Pharmacy
2024-01-25,Ibuprofen 400mg (30ct),Pain Relief,India,44.65,8,17.07,Hospital
2024-01-26,Salbutamol Inhaler,Respiratory,Germany,610.11,29,258.45,Retail Pharmacy
2024-01-26,Amoxicillin 500mg (20ct),Antibiotics,Germany,310.81,24,134.03,Retail Pharmacy
2024-01-26,Atorvastatin 20mg (30ct),Cardiovascular,Japan,132.74,7,52.19,Hospital
2024-01-26,Amoxicillin 500mg (20ct),Antibiotics,UK,211.79,16,95.23,Hospital
2024-01-26,Salbutamol Inhaler,Respiratory,Germany,161.69,8,69.7,Hospital
2024-01-26,Ibuprofen 400mg (30ct),Pain Relief,India,166.06,24,52.66,Government Tender
2024-01-26,Multivitamin Complex,Supplements,Japan,255.1,18,103.1,Hospital
2024-01-26,Ibuprofen 400mg (30ct),Pain Relief,UK,86.88,14,30.45,Retail Pharmacy
2024-01-27,Insulin Glargine Pen,Diabetes Care,UK,2223.42,36,1136.15,Hospital
2024-01-27,Ibuprofen 400mg (30ct),Pain Relief,Germany,260.74,38,82.69,Government Tender
2024-01-27,Multivitamin Complex,Supplements,Japan,294.79,19,99.45,Government Tender
2024-01-27,Omeprazole 20mg (28ct),Gastro,USA,234.54,21,104.36,Government Tender
2024-01-27,Salbutamol Inhaler,Respiratory,India,371.07,17,155.51,Hospital
2024-01-27,Atorvastatin 20mg (30ct),Cardiovascular,Japan,442.65,22,156.13,Government Tender
2024-01-27,Multivitamin Complex,Supplements,India,195.39,13,69.93,Retail Pharmacy
2024-01-28,Multivitamin Complex,Supplements,Brazil,180.97,13,69.71,Retail Pharmacy
2024-01-28,Loratadine 10mg (14ct),Allergy,USA,257.11,28,96.24,Hospital
2024-01-28,Multivitamin Complex,Supplements,USA,214.69,14,76.44,Government Tender
2024-01-28,Amoxicillin 500mg (20ct),Antibiotics,Germany,543.22,45,263.41,Government Tender
2024-01-28,Amoxicillin 500mg (20ct),Antibiotics,Germany,537.95,37,204.13,Government Tender
2024-01-28,Ibuprofen 400mg (30ct),Pain Relief,UK,271.71,39,80.13,Hospital
2024-01-28,Salbutamol Inhaler,Respiratory,Brazil,137.77,7,63.22,Government Tender
2024-01-29,Multivitamin Complex,Supplements,Brazil,153.9,11,58.16,Retail Pharmacy
2024-01-29,Atorvastatin 20mg (30ct),Cardiovascular,Germany,136.93,8,56.48,Retail Pharmacy
2024-01-29,Insulin Glargine Pen,Diabetes Care,Japan,2669.64,38,1225.2,Retail Pharmacy
2024-01-29,Atorvastatin 20mg (30ct),Cardiovascular,USA,391.84,19,138.81,Government Tender
2024-01-29,Insulin Glargine Pen,Diabetes Care,UK,195.64,3,91.08,Retail Pharmacy
2024-01-29,Ibuprofen 400mg (30ct),Pain Relief,Japan,118.81,21,45.25,Hospital
2024-01-29,Salbutamol Inhaler,Respiratory,Japan,631.5,28,246.3,Government Tender
2024-01-29,Omeprazole 20mg (28ct),Gastro,USA,284.27,21,100.05,Retail Pharmacy
2024-01-29,Salbutamol Inhaler,Respiratory,USA,411.52,18,162.3,Retail Pharmacy
2024-01-29,Atorvastatin 20mg (30ct),Cardiovascular,UK,167.2,9,66.61,Hospital
2024-01-29,Atorvastatin 20mg (30ct),Cardiovascular,India,186.49,10,72.08,Retail Pharmacy
2024-01-29,Insulin Glargine Pen,Diabetes Care,USA,1565.73,24,746.85,Retail Pharmacy
2024-01-29,Insulin Glargine Pen,Diabetes Care,UK,634.74,9,286.41,Hospital
2024-01-29,Salbutamol Inhaler,Respiratory,Brazil,595.58,30,261.65,Hospital
2024-01-29,Salbutamol Inhaler,Respiratory,India,412.1,17,158.3,Retail Pharmacy
2024-01-29,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,179.3,10,68.71,Hospital
2024-01-29,Multivitamin Complex,Supplements,Japan,226.09,16,91.7,Retail Pharmacy
2024-01-29,Salbutamol Inhaler,Respiratory,India,967.36,43,408.65,Hospital
2024-01-29,Ibuprofen 400mg (30ct),Pain Relief,UK,30.8,5,10.97,Hospital
2024-01-30,Atorvastatin 20mg (30ct),Cardiovascular,USA,952.19,47,332.44,Hospital
2024-01-30,Loratadine 10mg (14ct),Allergy,Brazil,97.28,11,36.54,Government Tender
2024-01-30,Loratadine 10mg (14ct),Allergy,USA,214.5,21,68.1,Government Tender
2024-01-30,Salbutamol Inhaler,Respiratory,Japan,171.51,7,66.69,Hospital
2024-01-30,Ibuprofen 400mg (30ct),Pain Relief,Japan,109.39,19,41.49,Government Tender
2024-01-30,Insulin Glargine Pen,Diabetes Care,UK,2147.11,29,924.43,Hospital
2024-01-30,Insulin Glargine Pen,Diabetes Care,Brazil,751.46,11,341.29,Government Tender
2024-01-30,Salbutamol Inhaler,Respiratory,Germany,278.01,12,103.9,Retail Pharmacy
2024-01-30,Insulin Glargine Pen,Diabetes Care,India,699.49,10,298.08,Government Tender
2024-01-31,Salbutamol Inhaler,Respiratory,UK,198.51,9,82.15,Government Tender
2024-01-31,Multivitamin Complex,Supplements,USA,345.07,23,126.85,Retail Pharmacy
2024-01-31,Amoxicillin 500mg (20ct),Antibiotics,India,310.84,24,132.63,Hospital
2024-01-31,Ibuprofen 400mg (30ct),Pain Relief,Germany,122.07,21,44.07,Government Tender
2024-01-31,Multivitamin Complex,Supplements,Germany,174.03,12,63.61,Retail Pharmacy
2024-01-31,Atorvastatin 20mg (30ct),Cardiovascular,USA,142.76,7,49.42,Retail Pharmacy
2024-01-31,Omeprazole 20mg (28ct),Gastro,UK,272.97,20,99.86,Retail Pharmacy
2024-01-31,Salbutamol Inhaler,Respiratory,Brazil,589.92,26,228.46,Government Tender
2024-01-31,Insulin Glargine Pen,Diabetes Care,India,1408.08,21,651.23,Retail Pharmacy
2024-02-01,Multivitamin Complex,Supplements,Japan,474.32,33,174.16,Hospital
2024-02-01,Salbutamol Inhaler,Respiratory,Brazil,383.24,19,167.81,Retail Pharmacy
2024-02-01,Omeprazole 20mg (28ct),Gastro,USA,228.66,20,96.09,Government Tender
2024-02-01,Multivitamin Complex,Supplements,USA,260.07,20,107.62,Hospital
2024-02-01,Ibuprofen 400mg (30ct),Pain Relief,USA,110.95,19,41.46,Hospital
2024-02-01,Atorvastatin 20mg (30ct),Cardiovascular,UK,411.3,22,163.69,Retail Pharmacy
2024-02-01,Multivitamin Complex,Supplements,Brazil,135.86,10,57.52,Hospital
2024-02-02,Loratadine 10mg (14ct),Allergy,UK,305.15,36,121.42,Hospital
2024-02-02,Ibuprofen 400mg (30ct),Pain Relief,UK,353.9,62,129.66,Government Tender
2024-02-02,Atorvastatin 20mg (30ct),Cardiovascular,Japan,85.48,5,35.72,Government Tender
2024-02-02,Multivitamin Complex,Supplements,Japan,314.37,22,123.93,Hospital
2024-02-02,Ibuprofen 400mg (30ct),Pain Relief,UK,270.24,39,78.24,Government Tender
2024-02-02,Insulin Glargine Pen,Diabetes Care,Japan,1112.51,18,532.28,Government Tender
2024-02-02,Salbutamol Inhaler,Respiratory,Brazil,270.06,12,106.98,Retail Pharmacy
2024-02-03,Ibuprofen 400mg (30ct),Pain Relief,Brazil,17.15,3,6.57,Retail Pharmacy
2024-02-03,Amoxicillin 500mg (20ct),Antibiotics,India,403.89,32,179.73,Retail Pharmacy
2024-02-03,Loratadine 10mg (14ct),Allergy,Japan,123.38,12,40.48,Hospital
2024-02-03,Salbutamol Inhaler,Respiratory,Germany,206.9,9,80.6,Government Tender
2024-02-03,Atorvastatin 20mg (30ct),Cardiovascular,Japan,173.83,9,62.19,Government Tender
2024-02-03,Loratadine 10mg (14ct),Allergy,UK,57.16,6,20.66,Hospital
2024-02-03,Ibuprofen 400mg (30ct),Pain Relief,Japan,94.82,16,32.4,Retail Pharmacy
2024-02-03,Loratadine 10mg (14ct),Allergy,Germany,326.72,31,103.56,Hospital
2024-02-03,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,375.95,20,140.25,Government Tender
2024-02-03,Loratadine 10mg (14ct),Allergy,Brazil,42.54,5,17.53,Retail Pharmacy
2024-02-03,Insulin Glargine Pen,Diabetes Care,USA,652.14,9,268.86,Hospital
2024-02-03,Insulin Glargine Pen,Diabetes Care,Japan,1215.7,19,571.62,Hospital
2024-02-04,Omeprazole 20mg (28ct),Gastro,UK,771.11,64,305.57,Retail Pharmacy
2024-02-04,Loratadine 10mg (14ct),Allergy,Germany,610.24,58,187.42,Retail Pharmacy
2024-02-04,Omeprazole 20mg (28ct),Gastro,Brazil,549.67,40,204.6,Government Tender
2024-02-04,Amoxicillin 500mg (20ct),Antibiotics,India,349.35,27,161.85,Government Tender
2024-02-04,Atorvastatin 20mg (30ct),Cardiovascular,India,597.62,30,220.95,Hospital
2024-02-04,Salbutamol Inhaler,Respiratory,Japan,200.77,10,94.49,Government Tender
2024-02-04,Omeprazole 20mg (28ct),Gastro,India,443.51,33,161.1,Government Tender
2024-02-04,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,317.92,16,120.76,Government Tender
2024-02-04,Omeprazole 20mg (28ct),Gastro,Japan,91.71,7,34.12,Retail Pharmacy
2024-02-04,Insulin Glargine Pen,Diabetes Care,Brazil,2090.04,29,883.89,Retail Pharmacy
2024-02-04,Omeprazole 20mg (28ct),Gastro,Germany,136.56,11,54.2,Government Tender
2024-02-05,Ibuprofen 400mg (30ct),Pain Relief,Germany,143.32,22,46.15,Government Tender
2024-02-05,Ibuprofen 400mg (30ct),Pain Relief,Germany,245.47,40,87.1,Retail Pharmacy
2024-02-05,Amoxicillin 500mg (20ct),Antibiotics,Brazil,319.22,21,121.23,Retail Pharmacy
2024-02-05,Atorvastatin 20mg (30ct),Cardiovascular,UK,442.55,24,168.58,Government Tender
2024-02-05,Insulin Glargine Pen,Diabetes Care,India,1944.84,32,995.85,Hospital
2024-02-05,Salbutamol Inhaler,Respiratory,USA,158.43,8,71.34,Retail Pharmacy
2024-02-05,Multivitamin Complex,Supplements,USA,235.06,18,96.65,Retail Pharmacy
2024-02-05,Salbutamol Inhaler,Respiratory,UK,330.13,14,127.38,Hospital
2024-02-05,Loratadine 10mg (14ct),Allergy,USA,118.88,13,42.84,Hospital
2024-02-05,Ibuprofen 400mg (30ct),Pain Relief,Germany,236.51,34,69.02,Retail Pharmacy
2024-02-05,Atorvastatin 20mg (30ct),Cardiovascular,Brazil,1168.7,62,443.3,Government Tender
2024-02-05,Multivitamin Complex,Supplements,UK,272.11,17,92.35,Hospital
2024-02-05,Insulin Glargine Pen,Diabetes Care,Germany,580.27,10,303.45,Retail Pharmacy
2024-02-06,Salbutamol Inhaler,Respiratory,India,625.03,28,259.77,Hospital
2024-02-06,Loratadine 10mg (14ct),Allergy,Germany,269.08,27,95.97,Hospital
2024-02-06,Omeprazole 20mg (28ct),Gastro,India,307.49,25,124.0,Retail Pharmacy
2024-02-06,Amoxicillin 500mg (20ct),Antibiotics,India,269.33,18,102.54,Hospital
2024-02-06,Amoxicillin 500mg (20ct),Antibiotics,Japan,279.21,23,129.64,Government Tender
2024-02-06,Multivitamin Complex,Supplements,Brazil,424.87,26,135.89,Retail Pharmacy
2024-02-06,Insulin Glargine Pen,Diabetes Care,India,867.65,12,362.85,Government Tender
2024-02-06,Insulin Glargine Pen,Diabetes Care,Brazil,1115.35,19,566.25,Retail Pharmacy
2024-02-06,Multivitamin Complex,Supplements,Brazil,456.45,30,170.55,Hospital
2024-02-06,Salbutamol Inhaler,Respiratory,India,650.14,27,248.09,Hospital
2024-02-07,Amoxicillin 500mg (20ct),Antibiotics,Germany,74.11,6,35.09,Government Tender
2024-02-07,Loratadine 10mg (14ct),Allergy,Brazil,205.96,20,70.71,Government Tender
2024-02-07,Omeprazole 20mg (28ct),Gastro,Japan,124.94,10,51.44,Government Tender
2024-02-07,Loratadine 10mg (14ct),Allergy,UK,182.56,20,69.22,Hospital
2024-02-07,Ibuprofen 400mg (30ct),Pain Relief,Germany,82.06,13,27.3,Hospital
2024-02-07,Salbutamol Inhaler,Respiratory,India,620.42,27,241.66,Government Tender
2024-02-07,Loratadine 10mg (14ct),Allergy,India,193.62,23,80.48,Government Tender
2024-02-07,Amoxicillin 500mg (20ct),Antibiotics,UK,574.49,37,207.41,Government Tender
2024-02-07,Multivitamin Complex,Supplements,Japan,632.77,39,211.16,Hospital
2024-02-07,Ibuprofen 400mg (30ct),Pain Relief,USA,135.0,19,41.73,Government Tender
2024-02-08,Amoxicillin 500mg (20ct),Antibiotics,USA,385.99,26,154.14,Government Tender
2024-02-08,Amoxicillin 500mg (20ct),Antibiotics,Japan,366.62,29,160.68,Government Tender
2024-02-08,Omeprazole 20mg (28ct),Gastro,USA,296.74,27,138.13,Hospital
2024-02-08,Multivitamin Complex,Supplements,Japan,524.3,37,199.01,Retail Pharmacy
2024-02-08,Insulin Glargine Pen,Diabetes Care,India,1109.14,18,532.28,Hospital
2024-02-08,Ibuprofen 400mg (30ct),Pain Relief,Germany,196.77,28,60.6,Hospital
2024-02-08,Ibuprofen 400mg (30ct),Pain Relief,Japan,262.55,47,97.21,Hospital
2024-02-08,Omeprazole 20mg (28ct),Gastro,USA,170.42,14,71.81,Hospital
2024-02-08,Salbutamol Inhaler,Respiratory,USA,373.99,18,171.14,Retail Pharmacy
2024-02-08,Omeprazole 20mg (28ct),Gastro,India,210.11,18,89.37,Hospital
2024-02-08,Ibuprofen 400mg (30ct),Pain Relief,Brazil,108.52,18,39.48,Retail Pharmacy
2024-02-08,Salbutamol Inhaler,Respiratory,Japan,582.87,26,228.12,Government Tender
2024-02-09,Loratadine 10mg (14ct),Allergy,USA,265.0,27,91.91,Retail Pharmacy
2024-02-09,Insulin Glargine Pen,Diabetes Care,USA,3808.93,54,1664.86,Retail Pharmacy
2024-02-09,Multivitamin Complex,Supplements,Japan,408.51,25,141.4,Government Tender
2024-02-09,Loratadine 10mg (14ct),Allergy,Japan,190.77,21,73.59,Hospital
2024-02-09,Insulin Glargine Pen,Diabetes Care,Germany,956.72,13,405.81,Government Tender
2024-02-09,Amoxicillin 500mg (20ct),Antibiotics,Japan,153.29,10,55.17,Government Tender
2024-02-09,Ibuprofen 400mg (30ct),Pain Relief,UK,213.93,30,62.58,Hospital
2024-02-09,Atorvastatin 20mg (30ct),Cardiovascular,USA,504.14,27,195.7,Government Tender
2024-02-10,Amoxicillin 500mg (20ct),Antibiotics,Germany,332.31,25,148.39,Hospital
2024-02-10,Insulin Glargine Pen,Diabetes Care,India,2636.8,41,1330.46,Retail Pharmacy
2024-02-10,Amoxicillin 500mg (20ct),Antibiotics,UK,216.83,15,91.01,Retail Pharmacy
2024-02-10,Multivitamin Complex,Supplements,USA,300.97,20,107.62,Retail Pharmacy
2024-02-10,Insulin Glargine Pen,Diabetes Care,Germany,1011.77,14,437.73,Government Tender
2024-02-10,Atorvastatin 20mg (30ct),Cardiovascular,India,209.05,13,96.85,Hospital
2024-02-10,Ibuprofen 400mg (30ct),Pain Relief,UK,59.88,9,19.62,Hospital
2024-02-11,Ibuprofen 400mg (30ct),Pain Relief,UK,48.37,7,14.44,Retail Pharmacy
2024-02-11,Amoxicillin 500mg (20ct),Antibiotics,UK,205.8,16,89.2,Government Tender
2024-02-11,Loratadine 10mg (14ct),Allergy,USA,168.15,18,62.72,Retail Pharmacy
2024-02-11,Ibuprofen 400mg (30ct),Pain Relief,Japan,145.39,24,48.77,Retail Pharmacy
2024-02-11,Ibuprofen 400mg (30ct),Pain Relief,USA,171.87,28,57.29,Hospital
2024-02-11,Ibuprofen 400mg (30ct),Pain Relief,Brazil,95.98,16,33.36,Retail Pharmacy
2024-02-11,Salbutamol Inhaler,Respiratory,Germany,234.65,11,102.64,Retail Pharmacy
2024-02-11,Amoxicillin 500mg (20ct),Antibiotics,Brazil,434.8,30,177.15,Hospital
2024-02-11,Amoxicillin 500mg (20ct),Antibiotics,India,497.86,33,197.78,Government Tender
2024-02-11,Ibuprofen 400mg (30ct),Pain Relief,India,85.19,15,31.98,Government Tender
2024-02-11,Salbutamol Inhaler,Respiratory,India,612.18,29,269.82,Hospital
2024-02-11,Omeprazole 20mg (28ct),Gastro,UK,419.01,37,173.16,Hospital
2024-02-12,Loratadine 10mg (14ct),Allergy,India,152.92,17,60.38,Government Tender
2024-02-12,Insulin Glargine Pen,Diabetes Care,USA,1248.55,21,675.37,Hospital
2024-02-12,Amoxicillin 500mg (20ct),Antibiotics,Japan,275.13,19,104.85,Retail Pharmacy
2024-02-12,Multivitamin Complex,Supplements,UK,106.5,8,43.59,Hospital
2024-02-12,Omeprazole 20mg (28ct),Gastro,India,894.48,68,319.2,Retail Pharmacy
2024-02-12,Atorvastatin 20mg (30ct),Cardiovascular,UK,475.54,27,187.79,Government Tender
2024-02-12,Multivitamin Complex,Supplements,Japan,87.85,6,34.39,Hospital
2024-02-12,Loratadine 10mg (14ct),Allergy,India,125.61,13,43.51,Government Tender
2024-02-13,Salbutamol Inhaler,Respiratory,USA,525.17,25,237.75,Retail Pharmacy
2024-02-13,Salbutamol Inhaler,Respiratory,USA,529.26,26,229.75,Retail Pharmacy
2024-02-13,Multivitamin Complex,Supplements,Germany,657.39,44,233.57,Retail Pharmacy
2024-02-13,Amoxicillin 500mg (20ct),Antibiotics,Brazil,138.39,11,61.37,Government Tender
2024-02-13,Ibuprofen 400mg (30ct),Pain Relief,India,396.53,66,141.85,Hospital
2024-02-13,Salbutamol Inhaler,Respiratory,Japan,371.7,17,150.56,Government Tender
2024-02-13,Amoxicillin 500mg (20ct),Antibiotics,Brazil,390.04,27,151.99,Government Tender
2024-02-13,Multivitamin Complex,Supplements,USA,426.87,30,168.37,Hospital
2024-02-13,Multivitamin Complex,Supplements,Brazil,182.82,13,71.27,Government Tender
2024-02-13,Multivitamin Complex,Supplements,India,285.45,19,109.29,Retail Pharmacy
2024-02-13,Atorvastatin 20mg (30ct),Cardiovascular,Germany,367.19,20,138.02,Hospital
2024-02-13,Ibuprofen 400mg (30ct),Pain Relief,UK,140.72,25,51.95,Retail Pharmacy
2024-02-13,Amoxicillin 500mg (20ct),Antibiotics,India,182.13,14,77.53,Government Tender
2024-02-14,Insulin Glargine Pen,Diabetes Care,Brazil,2055.51,35,1066.66,Retail Pharmacy
2024-02-14,Multivitamin Complex,Supplements,UK,581.56,40,227.57,Retail Pharmacy
2024-02-14,Ibuprofen 400mg (30ct),Pain Relief,UK,202.46,32,69.23,Government Tender
2024-02-14,Multivitamin Complex,Supplements,Japan,195.13,12,68.07,Hospital
2024-02-14,Atorvastatin 20mg (30ct),Cardiovascular,USA,281.17,17,119.16,Hospital
2024-02-14,Multivitamin Complex,Supplements,Japan,721.27,49,260.98,Retail Pharmacy
2024-02-14,Loratadine 10mg (14ct),Allergy,UK,190.35,20,68.58,Government Tender
2024-02-14,Salbutamol Inhaler,Respiratory,India,281.25,13,112.88,Government Tender
2024-02-14,Insulin Glargine Pen,Diabetes Care,USA,1048.22,18,578.19,Hospital
2024-02-14,Multivitamin Complex,Supplements,Brazil,295.54,23,127.62,Retail Pharmacy
2024-02-14,Amoxicillin 500mg (20ct),Antibiotics,Brazil,366.15,30,170.37,Government Tender
2024-02-15,Insulin Glargine Pen,Diabetes Care,UK,1258.05,19,601.68,Government Tender
2024-02-15,Ibuprofen 400mg (30ct),Pain Relief,USA,83.46,12,26.35,Retail Pharmacy
2024-02-15,Atorvastatin 20mg (30ct),Cardiovascular,Japan,698.25,35,248.24,Government Tender
2024-02-15,Omeprazole 20mg (28ct),Gastro,UK,105.95,8,38.02,Retail Pharmacy
2024-02-15,Omeprazole 20mg (28ct),Gastro,Brazil,502.99,38,179.26,Retail Pharmacy
2024-02-15,Ibuprofen 400mg (30ct),Pain Relief,Germany,53.56,8,17.62,Government Tender
2024-02-15,Multivitamin Complex,Supplements,UK,147.35,10,56.72,Retail Pharmacy
2024-02-16,Omeprazole 20mg (28ct),Gastro,Japan,212.48,16,76.14,Government Tender
2024-02-16,Omeprazole 20mg (28ct),Gastro,Germany,245.07,19,90.96,Hospital
2024-02-16,Omeprazole 20mg (28ct),Gastro,India,85.47,8,38.42,Government Tender
2024-02-16,Salbutamol Inhaler,Respiratory,India,588.21,29,260.08,Government Tender
2024-02-16,Insulin Glargine Pen,Diabetes Care,Japan,2987.38,40,1283.21,Government Tender
2024-02-16,Salbutamol Inhaler,Respiratory,Japan,334.07,17,161.47,Government Tender
2024-02-16,Atorvastatin 20mg (30ct),Cardiovascular,USA,330.17,18,130.39,Retail Pharmacy
2024-02-16,Atorvastatin 20mg (30ct),Cardiovascular,UK,213.26,11,83.03,Government Tender
2024-02-16,Multivitamin Complex,Supplements,Germany,486.15,37,210.68,Hospital
2024-02-16,Loratadine 10mg (14ct),Allergy,Germany,195.91,22,77.91,Retail Pharmacy
2024-02-16,Multivitamin Complex,Supplements,Japan,398.94,26,145.42,Hospital
2024-02-16,Multivitamin Complex,Supplements,Japan,1023.5,72,380.5,Retail Pharmacy
2024-02-16,Loratadine 10mg (14ct),Allergy,UK,88.61,9,29.31,Retail Pharmacy
2024-02-16,Multivitamin Complex,Supplements,Brazil,127.61,9,48.96,Retail Pharmacy
2024-02-17,Loratadine 10mg (14ct),Allergy,USA,308.91,30,99.68,Hospital
2024-02-17,Multivitamin Complex,Supplements,Germany,324.91,21,119.47,Hospital
2024-02-17,Insulin Glargine Pen,Diabetes Care,UK,289.99,5,156.76,Retail Pharmacy
2024-02-17,Atorvastatin 20mg (30ct),Cardiovascular,India,484.72,27,197.06,Hospital
2024-02-17,Salbutamol Inhaler,Respiratory,India,533.84,24,225.87,Retail Pharmacy
2024-02-17,Multivitamin Complex,Supplements,USA,134.11,10,56.79,Retail Pharmacy
2024-02-17,Amoxicillin 500mg (20ct),Antibiotics,Japan,228.73,15,90.43,Retail Pharmacy
2024-02-17,Salbutamol Inhaler,Respiratory,Japan,309.25,13,115.52,Government Tender
2024-02-18,Insulin Glargine Pen,Diabetes Care,Brazil,729.5,10,309.17,Government Tender
2024-02-18,Ibuprofen 400mg (30ct),Pain Relief,Brazil,126.95,21,44.14,Retail Pharmacy
2024-02-18,Salbutamol Inhaler,Respiratory,India,225.92,10,90.98,Government Tender
2024-02-18,Atorvastatin 20mg (30ct),Cardiovascular,USA,302.72,15,105.13,Government Tender
2024-02-18,Multivitamin Complex,Supplements,UK,548.63,42,235.91,Retail Pharmacy
2024-02-18,Ibuprofen 400mg (30ct),Pain Relief,Germany,297.11,45,92.08,Government Tender
2024-02-18,Ibuprofen 400mg (30ct),Pain Relief,India,63.26,10,20.98,Hospital
2024-02-18,Omeprazole 20mg (28ct),Gastro,India,398.5,37,181.91,Retail Pharmacy
2024-02-18,Multivitamin Complex,Supplements,UK,259.89,19,106.86,Government Tender
2024-02-18,Omeprazole 20mg (28ct),Gastro,Germany,227.57,18,89.41,Hospital
2024-02-18,Omeprazole 20mg (28ct),Gastro,India,1204.5,90,427.4,Government Tender
2024-02-18,Atorvastatin 20mg (30ct),Cardiovascular,India,510.72,30,211.04,Retail Pharmacy
2024-02-18,Amoxicillin 500mg (20ct),Antibiotics,USA,242.58,16,90.39,Government Tender
2024-02-18,Ibuprofen 400mg (30ct),Pain Relief,Brazil,101.16,17,37.28,Government Tender
2024-02-19,Salbutamol Inhaler,Respiratory,India,816.71,35,305.18,Hospital
2024-02-19,Insulin Glargine Pen,Diabetes Care,Brazil,2745.63,39,1236.02,Government Tender
2024-02-19,Amoxicillin 500mg (20ct),Antibiotics,Japan,449.55,29,171.7,Retail Pharmacy
2024-02-19,Amoxicillin 500mg (20ct),Antibiotics,USA,189.97,13,75.7,Hospital
2024-02-19,Loratadine 10mg (14ct),Allergy,Brazil,183.25,17,55.88,Hospital
2024-02-19,Insulin Glargine Pen,Diabetes Care,UK,3242.68,54,1625.84,Retail Pharmacy
2024-02-20,Loratadine 10mg (14ct),Allergy,UK,89.95,9,31.27,Government Tender
2024-02-20,Omeprazole 20mg (28ct),Gastro,Brazil,476.47,35,178.49,Government Tender
2024-02-20,Atorvastatin 20mg (30ct),Cardiovascular,UK,706.87,37,268.21,Government Tender
2024-02-20,Loratadine 10mg (14ct),Allergy,Germany,272.93,27,90.58,Hospital
2024-02-20,Multivitamin Complex,Supplements,Japan,330.53,24,129.18,Retail Pharmacy
2024-02-20,Atorvastatin 20mg (30ct),Cardiovascular,Japan,573.08,35,263.85,Government Tender
2024-02-20,Amoxicillin 500mg (20ct),Antibiotics,India,470.5,34,199.34,Retail Pharmacy
2024-02-20,Ibuprofen 400mg (30ct),Pain Relief,USA,56.31,9,19.59,Retail Pharmacy
2024-02-20,Insulin Glargine Pen,Diabetes Care,Germany,415.29,7,217.87,Government Tender
2024-02-20,Insulin Glargine Pen,Diabetes Care,India,3007.72,44,1367.66,Government Tender
