Date,Product,Category,Country,Revenue,Quantity,Cost,Customer_Segment
2024-03-21,Wireless Earbuds,Electronics,Netherlands,1889.42,16,921.68,Wholesale
2024-03-21,Cotton T-Shirt,Apparel,France,588.76,31,237.58,Online
2024-03-22,Smartwatch Lite,Electronics,Italy,1575.85,11,835.15,Wholesale
2024-03-22,Denim Jacket,Apparel,Italy,2179.51,21,1008.79,Online
2024-03-22,Adjustable Dumbbells,Fitness,France,4293.54,21,2263.27,Online
2024-03-22,Cotton T-Shirt,Apparel,Spain,75.17,4,31.27,In-Store
2024-03-22,Wireless Earbuds,Electronics,Portugal,2263.83,19,1133.78,Online
2024-03-22,Trail Sneakers,Footwear,Italy,388.81,6,209.48,Wholesale
2024-03-22,Wireless Earbuds,Electronics,France,3728.02,28,1603.25,Online
2024-03-22,Cotton T-Shirt,Apparel,Portugal,402.8,17,138.88,In-Store
2024-03-22,Adjustable Dumbbells,Fitness,Netherlands,3703.61,19,2128.55,In-Store
2024-03-22,Adjustable Dumbbells,Fitness,Germany,3307.34,18,1902.27,Online
2024-03-22,Denim Jacket,Apparel,Germany,2737.8,27,1348.04,Online
2024-03-23,Smartwatch Lite,Electronics,Germany,5209.09,31,2292.3,Online
2024-03-23,Wireless Earbuds,Electronics,Spain,4172.16,32,1826.52,In-Store
2024-03-23,Denim Jacket,Apparel,Germany,1963.68,22,1074.63,Online
2024-03-23,Adjustable Dumbbells,Fitness,Spain,2736.23,15,1700.22,Wholesale
2024-03-23,Cotton T-Shirt,Apparel,Italy,691.38,31,240.91,In-Store
2024-03-23,Running Shoes Pro,Footwear,Italy,611.18,7,304.02,Online
2024-03-23,Denim Jacket,Apparel,Italy,2592.59,26,1185.82,Wholesale
2024-03-23,Cotton T-Shirt,Apparel,Germany,475.5,23,182.62,Wholesale
2024-03-23,Adjustable Dumbbells,Fitness,Italy,4850.73,22,2476.15,In-Store
2024-03-23,Cotton T-Shirt,Apparel,France,696.12,35,270.86,Online
2024-03-23,Yoga Mat,Fitness,Netherlands,326.57,10,137.9,Online
2024-03-24,Trail Sneakers,Footwear,Italy,1577.26,24,812.44,Wholesale
2024-03-24,Trail Sneakers,Footwear,Portugal,1882.74,24,842.0,Wholesale
2024-03-24,Running Shoes Pro,Footwear,France,1301.64,14,605.15,In-Store
2024-03-24,Trail Sneakers,Footwear,Germany,2539.98,33,1206.81,In-Store
2024-03-24,Yoga Mat,Fitness,Spain,1009.56,27,390.74,Wholesale
2024-03-24,Denim Jacket,Apparel,Germany,1650.55,18,827.81,Wholesale
2024-03-24,Denim Jacket,Apparel,Germany,2369.0,29,1337.47,Online
2024-03-25,Trail Sneakers,Footwear,Netherlands,1079.7,14,468.39,Online
2024-03-25,Wireless Earbuds,Electronics,Germany,1725.36,15,858.95,Online
2024-03-25,Denim Jacket,Apparel,Netherlands,3169.52,38,1766.82,In-Store
2024-03-25,Yoga Mat,Fitness,Netherlands,2232.9,65,938.07,In-Store
2024-03-25,Trail Sneakers,Footwear,France,1300.54,16,532.5,Wholesale
2024-03-25,Cotton T-Shirt,Apparel,Italy,350.42,16,128.01,In-Store
2024-03-25,Trail Sneakers,Footwear,France,1659.29,24,872.11,In-Store
2024-03-25,Cotton T-Shirt,Apparel,Portugal,375.93,20,161.02,Online
2024-03-25,Cotton T-Shirt,Apparel,Portugal,310.89,15,120.59,Wholesale
2024-03-25,Smartwatch Lite,Electronics,Italy,3275.78,20,1567.92,In-Store
2024-03-25,Adjustable Dumbbells,Fitness,Netherlands,3979.32,19,2041.3,Wholesale
2024-03-25,Yoga Mat,Fitness,Spain,254.65,8,114.11,Online
2024-03-25,Trail Sneakers,Footwear,Italy,1101.96,17,592.81,Wholesale
2024-03-25,Yoga Mat,Fitness,Netherlands,1012.18,27,375.88,In-Store
2024-03-25,Smartwatch Lite,Electronics,France,5030.75,30,2348.9,Online
2024-03-25,Cotton T-Shirt,Apparel,Netherlands,212.13,10,77.32,Wholesale
2024-03-25,Wireless Earbuds,Electronics,Netherlands,2566.45,19,1096.02,Online
2024-03-26,Wireless Earbuds,Electronics,France,4987.12,40,2405.43,Online
2024-03-26,Wireless Earbuds,Electronics,Spain,7922.34,63,3641.55,In-Store
2024-03-26,Trail Sneakers,Footwear,Portugal,1539.53,20,691.99,Online
2024-03-26,Yoga Mat,Fitness,Italy,721.59,21,285.87,In-Store
2024-03-26,Denim Jacket,Apparel,Netherlands,1033.92,12,574.42,In-Store
2024-03-26,Adjustable Dumbbells,Fitness,Spain,4594.92,24,2634.29,Wholesale
2024-03-26,Smartwatch Lite,Electronics,Netherlands,4715.72,31,2374.08,In-Store
2024-03-27,Running Shoes Pro,Footwear,France,1338.89,17,715.78,In-Store
2024-03-27,Smartwatch Lite,Electronics,France,2432.37,14,1045.65,Online
2024-03-27,Wireless Earbuds,Electronics,France,2733.72,22,1348.94,Online
2024-03-27,Yoga Mat,Fitness,Italy,1282.79,42,571.88,Wholesale
2024-03-27,Denim Jacket,Apparel,France,3963.1,47,2196.09,Online
2024-03-27,Smartwatch Lite,Electronics,Italy,6939.22,50,3595.27,In-Store
2024-03-27,Adjustable Dumbbells,Fitness,France,2645.68,14,1563.86,Online
2024-03-27,Wireless Earbuds,Electronics,Spain,2570.34,22,1288.42,Online
2024-03-27,Cotton T-Shirt,Apparel,Italy,112.34,5,39.52,In-Store
2024-03-28,Wireless Earbuds,Electronics,Spain,1493.51,13,745.36,Online
2024-03-28,Cotton T-Shirt,Apparel,Spain,228.72,12,100.29,In-Store
2024-03-28,Yoga Mat,Fitness,Spain,784.23,23,306.5,In-Store
2024-03-28,Trail Sneakers,Footwear,Spain,3611.71,48,1692.53,Wholesale
2024-03-28,Wireless Earbuds,Electronics,Portugal,3369.93,26,1569.36,In-Store
2024-03-28,Running Shoes Pro,Footwear,Netherlands,1411.07,18,750.65,Online
2024-03-29,Running Shoes Pro,Footwear,Portugal,712.36,8,343.98,Wholesale
2024-03-29,Denim Jacket,Apparel,France,1494.02,15,729.77,Online
2024-03-29,Smartwatch Lite,Electronics,Germany,1728.87,10,736.08,In-Store
2024-03-29,Yoga Mat,Fitness,Netherlands,948.56,31,413.14,In-Store
2024-03-29,Cotton T-Shirt,Apparel,Italy,519.48,24,201.51,Wholesale
2024-03-29,Smartwatch Lite,Electronics,Germany,5809.96,42,3272.28,Online
2024-03-29,Cotton T-Shirt,Apparel,Spain,485.05,23,191.76,Online
2024-03-29,Adjustable Dumbbells,Fitness,Netherlands,9304.38,45,5154.93,Wholesale
2024-03-30,Wireless Earbuds,Electronics,Germany,1351.24,11,658.27,In-Store
2024-03-30,Wireless Earbuds,Electronics,Italy,2342.57,17,1028.38,In-Store
2024-03-30,Cotton T-Shirt,Apparel,Spain,152.2,7,58.18,In-Store
2024-03-30,Denim Jacket,Apparel,Italy,985.24,10,469.62,Online
2024-03-30,Denim Jacket,Apparel,Germany,1444.73,14,674.78,In-Store
2024-03-30,Trail Sneakers,Footwear,Germany,1276.48,17,598.55,Wholesale
2024-03-30,Wireless Earbuds,Electronics,France,4461.05,34,2052.37,Online
2024-03-30,Adjustable Dumbbells,Fitness,Netherlands,5849.94,28,3011.26,Wholesale
2024-03-30,Yoga Mat,Fitness,Netherlands,2988.22,81,1182.76,Wholesale
2024-03-30,Denim Jacket,Apparel,France,1337.9,16,760.69,In-Store
2024-03-30,Denim Jacket,Apparel,Italy,3501.12,43,1972.65,Wholesale
2024-03-31,Trail Sneakers,Footwear,Netherlands,679.75,9,301.58,Online
2024-03-31,Smartwatch Lite,Electronics,Spain,4140.77,30,2278.11,Wholesale
2024-03-31,Smartwatch Lite,Electronics,Portugal,1853.89,13,986.58,Wholesale
2024-03-31,Trail Sneakers,Footwear,Italy,1296.78,20,702.03,Online
2024-03-31,Wireless Earbuds,Electronics,Spain,3180.56,28,1686.21,Wholesale
2024-03-31,Denim Jacket,Apparel,France,6847.91,68,3127.64,Wholesale
2024-03-31,Running Shoes Pro,Footwear,France,2341.48,25,1077.13,In-Store
2024-03-31,Running Shoes Pro,Footwear,Netherlands,1868.35,23,1007.8,Online
2024-04-01,Yoga Mat,Fitness,Netherlands,353.54,11,154.42,In-Store
2024-04-01,Denim Jacket,Apparel,Germany,1023.9,11,552.01,Online
2024-04-01,Trail Sneakers,Footwear,Netherlands,1472.91,19,655.03,In-Store
2024-04-01,Trail Sneakers,Footwear,Netherlands,2299.19,30,1068.31,Wholesale
2024-04-01,Smartwatch Lite,Electronics,Germany,1318.31,8,613.74,Wholesale
2024-04-01,Running Shoes Pro,Footwear,Portugal,1760.3,19,760.01,Wholesale
2024-04-01,Cotton T-Shirt,Apparel,Netherlands,428.18,19,148.16,Wholesale
2024-04-01,Wireless Earbuds,Electronics,Germany,3336.47,29,1725.01,Online
2024-04-01,Cotton T-Shirt,Apparel,Portugal,836.86,36,290.79,In-Store
2024-04-02,Yoga Mat,Fitness,Portugal,65.19,2,28.73,Online
2024-04-02,Yoga Mat,Fitness,Netherlands,969.81,27,368.58,Wholesale
2024-04-02,Smartwatch Lite,Electronics,France,5578.42,32,2418.4,In-Store
2024-04-02,Running Shoes Pro,Footwear,France,5592.0,60,2628.26,Wholesale
2024-04-02,Yoga Mat,Fitness,Germany,729.38,24,339.06,In-Store
2024-04-02,Smartwatch Lite,Electronics,Italy,1105.39,8,586.52,Wholesale
2024-04-02,Denim Jacket,Apparel,Germany,4061.28,45,2221.77,Wholesale
2024-04-02,Smartwatch Lite,Electronics,Italy,1285.0,9,643.48,In-Store
2024-04-03,Running Shoes Pro,Footwear,Germany,1772.54,21,871.33,Wholesale
2024-04-03,Denim Jacket,Apparel,France,1679.46,17,794.02,Online
2024-04-03,Yoga Mat,Fitness,France,428.74,12,166.92,In-Store
2024-04-03,Wireless Earbuds,Electronics,Netherlands,1560.27,11,659.5,In-Store
2024-04-04,Adjustable Dumbbells,Fitness,Spain,5617.24,28,3076.52,Wholesale
2024-04-04,Running Shoes Pro,Footwear,Spain,834.99,10,429.26,In-Store
2024-04-04,Adjustable Dumbbells,Fitness,Italy,2011.14,11,1186.03,In-Store
2024-04-04,Denim Jacket,Apparel,France,1935.37,23,1074.31,Online
2024-04-04,Smartwatch Lite,Electronics,Germany,4042.43,27,2026.65,In-Store
2024-04-04,Adjustable Dumbbells,Fitness,Germany,2211.14,11,1166.02,Online
2024-04-05,Running Shoes Pro,Footwear,Netherlands,2066.25,23,934.94,Wholesale
2024-04-05,Denim Jacket,Apparel,France,5480.8,62,3003.38,In-Store
2024-04-06,Smartwatch Lite,Electronics,Germany,4469.34,32,2352.3,Wholesale
2024-04-06,Denim Jacket,Apparel,Germany,3464.01,38,1888.74,Online
2024-04-06,Running Shoes Pro,Footwear,Italy,1988.0,25,1012.98,In-Store
2024-04-06,Trail Sneakers,Footwear,Portugal,1363.84,17,569.19,In-Store
2024-04-06,Adjustable Dumbbells,Fitness,Spain,6849.77,32,3663.33,Wholesale
2024-04-06,Wireless Earbuds,Electronics,Germany,1448.72,11,639.9,Wholesale
2024-04-07,Yoga Mat,Fitness,Portugal,1467.84,43,629.08,Wholesale
2024-04-07,Cotton T-Shirt,Apparel,Germany,566.45,25,192.28,Online
2024-04-07,Cotton T-Shirt,Apparel,Spain,526.49,26,206.45,Wholesale
2024-04-07,Denim Jacket,Apparel,Portugal,1129.61,11,546.13,In-Store
2024-04-07,Running Shoes Pro,Footwear,Netherlands,447.93,5,200.04,Wholesale
2024-04-07,Adjustable Dumbbells,Fitness,Germany,1986.95,9,943.34,Online
2024-04-07,Yoga Mat,Fitness,Portugal,283.38,8,110.8,Wholesale
2024-04-07,Wireless Earbuds,Electronics,France,1422.99,12,696.75,Online
2024-04-07,Yoga Mat,Fitness,Portugal,420.99,13,184.23,In-Store
2024-04-08,Smartwatch Lite,Electronics,Netherlands,2612.53,19,1470.03,Online
2024-04-08,Adjustable Dumbbells,Fitness,Spain,4731.26,22,2364.86,In-Store
2024-04-08,Adjustable Dumbbells,Fitness,Germany,5577.3,27,3116.58,In-Store
2024-04-08,Wireless Earbuds,Electronics,Netherlands,3579.74,29,1767.14,Online
2024-04-08,Running Shoes Pro,Footwear,France,2791.17,36,1567.7,Online
2024-04-08,Smartwatch Lite,Electronics,Netherlands,5122.51,35,2571.71,Wholesale
2024-04-08,Cotton T-Shirt,Apparel,Portugal,688.04,32,250.52,Wholesale
2024-04-08,Denim Jacket,Apparel,Portugal,2532.01,26,1243.96,In-Store
2024-04-08,Denim Jacket,Apparel,Netherlands,1136.67,12,565.46,In-Store
2024-04-08,Adjustable Dumbbells,Fitness,Netherlands,3705.63,17,1877.64,In-Store
2024-04-08,Denim Jacket,Apparel,Netherlands,1748.71,20,977.1,In-Store
2024-04-09,Smartwatch Lite,Electronics,Spain,2286.25,16,1167.93,Online
2024-04-09,Wireless Earbuds,Electronics,Netherlands,1737.09,14,860.96,In-Store
2024-04-09,Running Shoes Pro,Footwear,Germany,3074.34,35,1441.98,Online
2024-04-09,Smartwatch Lite,Electronics,Germany,717.17,5,356.31,Online
2024-04-09,Cotton T-Shirt,Apparel,Portugal,491.23,21,160.08,In-Store
2024-04-09,Denim Jacket,Apparel,Netherlands,2402.98,23,1088.46,Wholesale
2024-04-09,Smartwatch Lite,Electronics,France,1452.23,10,773.59,In-Store
2024-04-09,Wireless Earbuds,Electronics,Spain,4067.08,29,1703.97,Online
2024-04-09,Adjustable Dumbbells,Fitness,Italy,4498.07,24,2583.17,Wholesale
2024-04-10,Trail Sneakers,Footwear,Germany,1543.3,19,679.82,Wholesale
2024-04-10,Wireless Earbuds,Electronics,France,1623.98,12,709.15,In-Store
2024-04-10,Denim Jacket,Apparel,Spain,2627.15,29,1421.68,Online
2024-04-10,Running Shoes Pro,Footwear,Spain,2051.98,22,925.01,In-Store
2024-04-10,Wireless Earbuds,Electronics,Spain,6863.7,55,3326.36,In-Store
2024-04-10,Adjustable Dumbbells,Fitness,Spain,4656.73,23,2422.98,In-Store
2024-04-10,Running Shoes Pro,Footwear,France,4067.61,43,1719.47,In-Store
2024-04-10,Smartwatch Lite,Electronics,Italy,4339.15,32,2315.5,In-Store
2024-04-10,Trail Sneakers,Footwear,Netherlands,497.11,7,254.81,Online
2024-04-11,Cotton T-Shirt,Apparel,France,479.65,23,177.98,Online
2024-04-11,Denim Jacket,Apparel,France,2465.32,29,1332.66,Online
2024-04-11,Denim Jacket,Apparel,Spain,2736.44,30,1491.85,In-Store
2024-04-11,Trail Sneakers,Footwear,Portugal,1398.12,18,612.7,Online
2024-04-11,Trail Sneakers,Footwear,Netherlands,1675.12,22,799.75,Online
2024-04-11,Trail Sneakers,Footwear,France,1623.97,24,871.34,Wholesale
2024-04-12,Running Shoes Pro,Footwear,Netherlands,999.79,11,477.16,Online
2024-04-12,Yoga Mat,Fitness,Netherlands,715.4,19,264.36,In-Store
2024-04-12,Trail Sneakers,Footwear,Netherlands,1390.83,20,695.28,In-Store
2024-04-12,Yoga Mat,Fitness,Germany,505.25,14,197.32,Online
2024-04-12,Denim Jacket,Apparel,France,2124.02,24,1200.2,In-Store
2024-04-12,Adjustable Dumbbells,Fitness,Portugal,1125.85,5,531.34,Wholesale
2024-04-12,Denim Jacket,Apparel,Spain,1817.03,19,950.43,In-Store
2024-04-13,Wireless Earbuds,Electronics,Germany,1545.41,14,863.94,Wholesale
2024-04-13,Cotton T-Shirt,Apparel,Portugal,284.77,15,122.17,In-Store
2024-04-13,Denim Jacket,Apparel,Italy,615.17,7,325.3,Online
2024-04-13,Cotton T-Shirt,Apparel,France,461.33,23,192.41,Wholesale
2024-04-14,Trail Sneakers,Footwear,Netherlands,1727.23,25,864.22,Online
2024-04-14,Smartwatch Lite,Electronics,Netherlands,4876.73,35,2526.79,Online
2024-04-14,Adjustable Dumbbells,Fitness,Spain,3853.36,19,2063.46,In-Store
2024-04-14,Wireless Earbuds,Electronics,Netherlands,2898.37,26,1545.78,Wholesale
2024-04-14,Wireless Earbuds,Electronics,Spain,8559.71,72,4379.44,In-Store
2024-04-15,Running Shoes Pro,Footwear,Italy,2273.33,24,1029.04,Wholesale
2024-04-15,Yoga Mat,Fitness,Germany,968.87,28,374.9,Wholesale
2024-04-15,Cotton T-Shirt,Apparel,Netherlands,1012.42,50,410.67,In-Store
2024-04-15,Smartwatch Lite,Electronics,Spain,2343.4,17,1245.78,Wholesale
2024-04-15,Wireless Earbuds,Electronics,Portugal,2131.32,17,1001.78,Online
2024-04-15,Adjustable Dumbbells,Fitness,France,3163.31,15,1701.64,Wholesale
2024-04-15,Running Shoes Pro,Footwear,France,1515.7,20,804.3,In-Store
2024-04-15,Cotton T-Shirt,Apparel,Portugal,469.24,20,160.09,Wholesale
2024-04-16,Running Shoes Pro,Footwear,France,722.77,9,383.02,Online
2024-04-16,Running Shoes Pro,Footwear,France,2584.32,33,1364.35,Online
2024-04-16,Adjustable Dumbbells,Fitness,Spain,7535.25,42,4599.04,Wholesale
2024-04-16,Denim Jacket,Apparel,Netherlands,1894.62,19,951.9,Wholesale
2024-04-16,Adjustable Dumbbells,Fitness,Spain,1515.83,8,837.02,Online
2024-04-16,Wireless Earbuds,Electronics,Netherlands,2485.09,18,1095.38,Wholesale
2024-04-16,Wireless Earbuds,Electronics,Germany,4776.4,38,2206.12,Wholesale
2024-04-17,Yoga Mat,Fitness,Portugal,576.79,19,279.13,Online
2024-04-17,Smartwatch Lite,Electronics,Italy,1555.92,10,787.18,Online
2024-04-17,Denim Jacket,Apparel,Netherlands,732.99,9,441.72,Online
2024-04-17,Cotton T-Shirt,Apparel,France,206.22,9,70.27,Wholesale
2024-04-17,Trail Sneakers,Footwear,Netherlands,888.22,12,414.01,Wholesale
2024-04-17,Denim Jacket,Apparel,Italy,1592.68,19,867.38,In-Store
2024-04-18,Running Shoes Pro,Footwear,Spain,1644.6,18,766.57,Online
2024-04-18,Wireless Earbuds,Electronics,France,3475.66,25,1441.8,In-Store
2024-04-18,Wireless Earbuds,Electronics,Italy,1720.98,14,835.75,In-Store
2024-04-19,Denim Jacket,Apparel,Portugal,1093.8,12,567.37,In-Store
2024-04-19,Adjustable Dumbbells,Fitness,Italy,5436.96,24,2758.55,In-Store
2024-04-19,Adjustable Dumbbells,Fitness,Netherlands,2530.7,14,1548.72,Wholesale
2024-04-19,Cotton T-Shirt,Apparel,Germany,543.98,26,207.46,Wholesale
2024-04-19,Smartwatch Lite,Electronics,Spain,4967.81,29,2133.57,In-Store
2024-04-19,Adjustable Dumbbells,Fitness,Germany,5829.23,30,3151.7,In-Store
2024-04-19,Smartwatch Lite,Electronics,France,4573.89,29,2219.46,Wholesale
2024-04-19,Cotton T-Shirt,Apparel,Netherlands,578.14,29,238.31,Online
2024-04-19,Trail Sneakers,Footwear,Spain,2139.19,29,966.88,Online
2024-04-20,Wireless Earbuds,Electronics,Netherlands,2578.9,22,1299.32,Wholesale
2024-04-20,Yoga Mat,Fitness,Germany,785.1,26,370.07,In-Store
2024-04-20,Cotton T-Shirt,Apparel,France,259.23,12,93.19,In-Store
2024-04-20,Cotton T-Shirt,Apparel,France,448.02,23,177.61,Online
2024-04-20,Adjustable Dumbbells,Fitness,France,768.63,4,455.54,Wholesale
2024-04-20,Smartwatch Lite,Electronics,Portugal,5158.23,34,2515.25,Wholesale
2024-04-20,Trail Sneakers,Footwear,Netherlands,4704.89,74,2537.62,Wholesale
2024-04-21,Yoga Mat,Fitness,Spain,328.24,10,144.8,In-Store
2024-04-21,Adjustable Dumbbells,Fitness,France,8668.45,39,4386.33,Online
2024-04-21,Cotton T-Shirt,Apparel,Netherlands,1470.16,73,601.83,Online
2024-04-21,Yoga Mat,Fitness,Spain,794.12,24,343.03,In-Store
2024-04-21,Trail Sneakers,Footwear,Italy,944.02,14,493.43,Online
2024-04-21,Smartwatch Lite,Electronics,Germany,2518.58,15,1166.2,Online
2024-04-21,Cotton T-Shirt,Apparel,Germany,139.29,7,53.8,Wholesale
2024-04-21,Cotton T-Shirt,Apparel,Spain,507.27,24,195.24,In-Store
2024-04-22,Denim Jacket,Apparel,Portugal,2804.01,34,1704.59,Wholesale
2024-04-22,Wireless Earbuds,Electronics,Spain,2515.61,19,1109.93,In-Store
2024-04-22,Smartwatch Lite,Electronics,Germany,5420.34,33,2414.06,Wholesale
2024-04-22,Smartwatch Lite,Electronics,Portugal,4429.14,30,2231.64,In-Store
2024-04-22,Yoga Mat,Fitness,Spain,554.12,15,209.57,In-Store
2024-04-22,Denim Jacket,Apparel,Italy,917.39,10,458.91,Wholesale
2024-04-22,Cotton T-Shirt,Apparel,Italy,947.37,40,334.49,In-Store
2024-04-22,Yoga Mat,Fitness,Netherlands,335.79,11,152.57,Online
2024-04-22,Trail Sneakers,Footwear,Spain,845.85,11,371.79,In-Store
2024-04-22,Smartwatch Lite,Electronics,Italy,1881.42,11,851.96,Wholesale
2024-04-23,Running Shoes Pro,Footwear,Germany,704.0,8,324.07,In-Store
2024-04-23,Smartwatch Lite,Electronics,Germany,1496.2,9,643.41,Wholesale
2024-04-23,Denim Jacket,Apparel,Spain,2168.9,22,1090.51,Wholesale
2024-04-23,Smartwatch Lite,Electronics,Germany,5484.56,39,3067.35,In-Store
2024-04-23,Running Shoes Pro,Footwear,Portugal,3411.29,39,1692.61,Online
2024-04-23,Adjustable Dumbbells,Fitness,Netherlands,3247.05,16,1785.26,In-Store
2024-04-23,Denim Jacket,Apparel,Spain,1105.85,13,608.19,Wholesale
2024-04-23,Denim Jacket,Apparel,Italy,2243.19,25,1231.09,In-Store
2024-04-24,Wireless Earbuds,Electronics,Netherlands,4209.19,36,2095.65,Wholesale
2024-04-24,Running Shoes Pro,Footwear,Italy,1524.82,20,826.0,In-Store
2024-04-24,Running Shoes Pro,Footwear,Netherlands,2756.54,35,1449.11,Wholesale
2024-04-24,Trail Sneakers,Footwear,Portugal,1772.19,25,911.32,In-Store
2024-04-24,Smartwatch Lite,Electronics,France,3937.13,27,2002.63,Wholesale
2024-04-24,Trail Sneakers,Footwear,Portugal,1730.55,26,935.31,In-Store
2024-04-24,Denim Jacket,Apparel,Netherlands,840.24,10,473.11,Wholesale
2024-04-24,Smartwatch Lite,Electronics,Netherlands,4371.69,31,2398.5,Wholesale
2024-04-24,Smartwatch Lite,Electronics,Portugal,2101.02,14,1046.99,Online
2024-04-24,Cotton T-Shirt,Apparel,Germany,582.37,28,221.54,In-Store
2024-04-24,Wireless Earbuds,Electronics,Italy,4942.72,38,2287.87,In-Store
2024-04-24,Adjustable Dumbbells,Fitness,Portugal,2122.97,11,1225.52,Online
2024-04-24,Smartwatch Lite,Electronics,Netherlands,2182.94,14,1078.62,Wholesale
2024-04-24,Trail Sneakers,Footwear,Italy,1911.28,29,1014.69,Wholesale
2024-04-24,Running Shoes Pro,Footwear,Spain,1160.51,14,577.97,Online
2024-04-24,Yoga Mat,Fitness,Germany,291.77,9,124.22,In-Store
2024-04-25,Cotton T-Shirt,Apparel,Italy,153.38,8,61.81,In-Store
2024-04-25,Yoga Mat,Fitness,Germany,609.77,18,246.13,In-Store
2024-04-25,Cotton T-Shirt,Apparel,Netherlands,505.13,24,194.25,In-Store
2024-04-25,Trail Sneakers,Footwear,Germany,1055.32,13,458.96,Wholesale
2024-04-25,Smartwatch Lite,Electronics,Portugal,7270.45,44,3441.67,Wholesale
2024-04-26,Running Shoes Pro,Footwear,Germany,852.08,9,371.6,Online
2024-04-26,Smartwatch Lite,Electronics,Spain,2026.87,13,980.62,Online
2024-04-26,Adjustable Dumbbells,Fitness,France,3659.3,18,2036.18,In-Store
2024-04-26,Adjustable Dumbbells,Fitness,France,2343.14,11,1238.83,Wholesale
2024-04-26,Adjustable Dumbbells,Fitness,France,5305.91,25,2646.84,In-Store
2024-04-26,Cotton T-Shirt,Apparel,Netherlands,969.5,45,362.31,Wholesale
2024-04-26,Wireless Earbuds,Electronics,Portugal,1500.95,11,661.25,Wholesale
2024-04-26,Cotton T-Shirt,Apparel,Germany,109.4,5,39.27,Wholesale
2024-04-26,Denim Jacket,Apparel,Spain,1517.49,18,853.93,In-Store
2024-04-26,Yoga Mat,Fitness,France,573.47,16,233.04,In-Store
2024-04-27,Adjustable Dumbbells,Fitness,France,1882.47,9,944.95,In-Store
2024-04-27,Wireless Earbuds,Electronics,Netherlands,5935.17,43,2611.62,In-Store
2024-04-27,Yoga Mat,Fitness,Spain,943.85,28,375.25,Wholesale
2024-04-27,Denim Jacket,Apparel,Italy,4693.96,57,2822.5,In-Store
2024-04-27,Adjustable Dumbbells,Fitness,Netherlands,3141.16,15,1591.69,Wholesale
2024-04-27,Running Shoes Pro,Footwear,Portugal,77.38,1,43.57,Online
2024-04-27,Wireless Earbuds,Electronics,France,2215.7,16,1004.97,Online
2024-04-27,Denim Jacket,Apparel,Netherlands,2160.39,23,1077.84,In-Store
2024-04-27,Cotton T-Shirt,Apparel,Portugal,343.3,17,132.28,Online
2024-04-27,Wireless Earbuds,Electronics,France,3943.12,32,1861.55,In-Store
2024-04-27,Yoga Mat,Fitness,France,1701.96,47,651.63,Online
2024-04-27,Cotton T-Shirt,Apparel,France,489.25,22,181.34,In-Store
2024-04-27,Trail Sneakers,Footwear,Portugal,1546.44,21,717.41,Online
2024-04-27,Adjustable Dumbbells,Fitness,France,4550.02,25,2649.59,Online
2024-04-28,Yoga Mat,Fitness,Italy,1299.96,35,467.07,Wholesale
2024-04-28,Trail Sneakers,Footwear,Netherlands,2123.5,28,1000.58,Wholesale
2024-04-28,Running Shoes Pro,Footwear,Netherlands,1985.32,24,1043.47,Wholesale
